contestantName,rank,currentRating
Atlético Villa Elisa,7608,46.6068521204
Teachers,7609,46.6060670353
Persikota Tangerang,7610,46.6054170518
Alto Valle,7611,46.6029096666
San Martín Ulapes,7612,46.6018344546
Petroleros de Salamanca,7613,46.6007068396
Luz y Fuerza Pto. Iguazú,7614,46.5982504232
University Malaya,7615,46.5917977522
Huracán Laboulaye,7616,46.5914407993
Argentino Marcos Juárez,7617,46.5882152043
Pelikan Łowicz,7618,46.5857209304
Polonia Lidzbark Warm.,7619,46.5846457371
Geoje Citizen,7620,46.5828377889
Alpachiri,7621,46.581764046
Buri,7622,46.579810914
Sporting,7623,46.5795453951
Bjelovar,7624,46.5792697883
Rotenhof,7625,46.5774778119
Santa Catalina Atlético,7626,46.5717435091
Lovćen,7627,46.5695931541
Kasem Bundit University,7628,46.5695771924
ADO '20,7629,46.5663676305
Entité Manageoise,7630,46.5656508489
Kfarsoum,7631,46.5654751856
Dukla Banská Bystrica II,7632,46.5652924583
Mons Calpe,7633,46.5647390018
Juventud Unida Quimilí,7634,46.5620524341
Denizli İY Güreller,7635,46.5609917811
Aşgabat,7636,46.5591874991
Helsingør,7637,46.5581246734
YSCC,7638,46.5502242086
Wiener Viktoria,7639,46.5484482463
Maccabi Nujeidat Ahmed,7640,46.5394886762
Eintracht Braunschw. II,7641,46.5384135332
Comercio Central Unidos,7642,46.5323065645
Sportist Svoge,7643,46.5309163195
Newell's de Laguna Larga,7644,46.5287227852
Cultural Cebrereña,7645,46.5222865293
Defensores Monte Quemado,7646,46.5204801423
Royal Thai Fleet,7647,46.5161782132
San Claudio,7648,46.5104602272
Compañia General,7649,46.5086538619
San Patricio,7650,46.5061452752
Bullas Deportivo,7651,46.5018593693
3K,7652,46.4953116067
Rača,7653,46.4896749488
Beskid Andrychów,7654,46.4889582229
Ellerton,7655,46.4843959167
Carcaixent,7656,46.482507713
Saksan,7657,46.4799991928
Westerlo II,7658,46.4774906789
Kongahälla,7659,46.4767739618
Talayuela,7660,46.4746238138
Velarde,7661,46.4742654562
KuPS Akatemia,7662,46.4721153136
TBS Pinneberg,7663,46.4713986004
Don Álvaro,7664,46.469248464
Marino II,7665,46.4667399775
1905 Marburg,7666,46.4653065596
AS Le Moule,7667,46.4614610682
Gryf Słupsk,7668,46.4610063181
Bramberg,7669,46.4470306629
Yalova FK 77,7670,46.4463139679
MFK Bytča,7671,46.4463139679
Türkspor Neckarsulm,7672,46.4452389265
Vineuil,7673,46.4438055398
Artemisa,7674,46.4426477237
Sunnersta,7675,46.4402220821
Odisea,7676,46.4391470474
Llanelli Town,7677,46.4377136695
Cienfuegos,7678,46.4365558606
Choco,7679,46.4359219501
Quilmes Villa Allende,7680,46.435549094
Lanús Concep. Uruguay,7681,46.4341157214
Universitario Pando,7682,46.4307114697
Real Sireți,7683,46.43018847
Gourbeyre,7684,46.427776477
Antela,7685,46.4223049892
Union Hutoise,7686,46.421229974
Chesham United,7687,46.4190799471
Ohod,7688,46.4181876355
TuS Geretsried,7689,46.41155489
Atlético Villegas,7690,46.4093903719
Fortune Sacco,7691,46.4089493906
Ethnikos Piraeus,7692,46.407469883
Bietigheim-Bissingen,7693,46.4068965501
Escuela Presidente Roca,7694,46.4068820378
Baník Prievidza,7695,46.4022382322
Defensores Vilelas,7696,46.4011487268
Jorge Newbery CP,7697,46.4000737346
Shikun HaMizrah,7698,46.397938266
Kalamazoo FC,7699,46.396796372
Fatsa Belediyespor,7700,46.396146619
Friska Viljor,7701,46.396146619
Bospor Bohumín,7702,46.3929216626
Dothan United,7703,46.3917797744
Alovera,7704,46.3904133705
CSSM Vaslui,7705,46.3879050847
Eemdijk,7706,46.3868301071
Def. Fraile Pintado,7707,46.3839489939
Türkischer Singen,7708,46.3785886508
Kelantan WTS,7709,46.3764227584
Los Cachorros Salta,7710,46.3760658835
Argentino Chacabuco,7711,46.3728409929
Ostiches,7712,46.3717805434
SSC Weißenfels,7713,46.3692723052
Tolosa,7714,46.3681973479
Pawłowice Śląskie,7715,46.3674807104
Pattaya United,7716,46.3674647518
Becerril Guía,7717,46.3667640733
Agricola Borcea,7718,46.3656891188
Independiente HY,7719,46.3628080675
Nifas Silk Lafto,7720,46.3620087903
Campillo,7721,46.3617476289
Újezd Praha 4,7722,46.3592394162
Estudio Galeano,7723,46.3592249047
Elgoibar,7724,46.3588811006
Bassecourt,7725,46.3588811006
Kasetsart,7726,46.3542070518
San Javier Mar Menor,7727,46.3527897559
Scrosoppi,7728,46.3527586848
Padinska Skela,7729,46.3492066296
Rimavská Sobota,7730,46.3434736547
RoPS,7731,46.3402488709
Comunal Cabrero,7732,46.3388011259
Redován,7733,46.3280664502
Calpe,7734,46.3280664502
Alexandria Reds,7735,46.3272829412
Huracán Trelew,7736,46.3259021158
Peñarol Medanitos,7737,46.3244689029
Bedford Town,7738,46.3194671852
Paksi SE II,7739,46.3166007803
Frem,7740,46.3137343838
Akaki Kality,7741,46.3136372334
Camioneros Ushuaia,7742,46.3122866778
Atlético Roque Pérez,7743,46.3122866778
Brittons Hill,7744,46.312039273
Los Andes Sarmientos,7745,46.3054790295
Mzamane,7746,46.3044847863
Wings,7747,46.2972404305
Atalaya,7748,46.296894473
Akron City,7749,46.2968275743
Pòrtol,7750,46.2940281339
Universitario Córdoba,7751,46.292580457
Progresul Fundulea,7752,46.2922366763
United,7753,46.2892875863
Benfica,7754,46.2884622905
Polonia Słubice,7755,46.2839960132
Hapoel Kiryat Ono,7756,46.2800548509
Moto Jelcz Oława,7757,46.278621705
Dagon Star United,7758,46.2764401667
Union Sandersdorf,7759,46.2710977229
Agricultores,7760,46.2678062802
Siltie Worabe,7761,46.267776031
Sparta Petegem,7762,46.2660817669
Hamsik Academy,7763,46.2657234853
Solares,7764,46.2624989569
Alijilán,7765,46.259259929
Schwabmünchen,7766,46.2578413234
New York Shockers,7767,46.2545499251
Maccabi Ironi Netivot,7768,46.2524671584
Viimsi,7769,46.2510340527
Taichung Futuro,7770,46.249051201
Friedburg / Pöndorf,7771,46.2478095726
Atlético Chicoana,7772,46.2467202384
Täby,7773,46.2410023715
Monte Grande,7774,46.2409878618
Mgarr United,7775,46.237061382
Portero Quitilipi,7776,46.2370468723
ACE Maseru,7777,46.2310369215
Monterrico Sur,7778,46.2277318692
Robledo,7779,46.2270298437
Richelle United,7780,46.2238054425
Röthis,7781,46.2230889104
Alfreton Town,7782,46.2227306445
Central Norte de Tucumán,7783,46.2137595305
Pringles,7784,46.2116099577
Móstoles II,7785,46.2105496823
Unia Solec Kujawski,7786,46.210191421
Tiszaújváros,7787,46.2073253353
Independiente PSJ,7788,46.2055195268
Diefflen,7789,46.2023097055
Union Dietach,7790,46.2008766732
San Martín Rodeo,7791,46.1969213358
Dover Athletic,7792,46.192278523
Wohlen,7793,46.192278523
Raslavice,7794,46.192278523
Real Koyari,7795,46.1911210033
Indera,7796,46.1901166631
Talleres Clorinda,7797,46.1865319558
Atlético Concepción,7798,46.1843824426
Wetschen,7799,46.1822474431
Lynx,7800,46.1809777007
Viamonte Los Toldos,7801,46.1793669303
Błyskawica Gać,7802,46.1754406975
Fløya,7803,46.175082449
Talleres Nueva Esperanza,7804,46.1732766999
H&W Welders,7805,46.172932961
1926 Bulancakspor,7806,46.1718582188
Flor de Ceibo,7807,46.1700524756
Hapoel Bnei Ein Mahil,7808,46.1664845253
Hades,7809,46.1664845253
Räppe,7810,46.1639768117
Auckland II,7811,46.1636006553
Sporting Príncipe,7812,46.160102254
Giresunspor,7813,46.1589614039
Cented Academy,7814,46.1589614039
Orlęta Radzyń Podlaski,7815,46.1564537097
Union Frintrop,7816,46.1553789855
Argentino Bell Ville,7817,46.1550062359
Dangjin Citizen,7818,46.1550047894
San José de Metán,7819,46.1542897541
Independiente Río Col.,7820,46.1539315134
Tallinna Kalev,7821,46.1535877813
CA General San Martín,7822,46.1517820718
Spójnia Landek,7823,46.1492889044
Durazno,7824,46.1439008264
Wolfenbüttel,7825,46.1417659152
United Riccione,7826,46.1385417947
Coslada,7827,46.1374670902
Argentino Pergamino,7828,46.133153776
Huddinge,7829,46.1328100512
Jorge Newbery VT,7830,46.1281385262
Iskierka Szczecin,7831,46.125645419
Tokat Belediyespor,7832,46.1242124988
Al Ansar,7833,46.1168723465
Um Al Qotain,7834,46.1097078311
Unión Zona Norte,7835,46.1095251885
Milwaukee Torrent,7836,46.1073089588
Sölvesborg,7837,46.1005696197
AKS SMS Łódź,7838,46.099494957
Tromsø II,7839,46.099494957
Rīgas FS II,7840,46.0991367363
Sacachispas de Tucumán,7841,46.0933907162
Jedinstvo Putevi,7842,46.0891066114
Šibenik,7843,46.0830169429
AG Caennaise,7844,46.0805094434
Malacky,7845,46.0754944637
Deportivo Camioneros,7846,46.0690321632
Argentinos del Norte,7847,46.0604351719
Lions Gibraltar,7848,46.0591800948
Mechtersheim,7849,46.0547183934
Cabecense,7850,46.0500617487
Unión de Machagai,7851,46.0450324184
Dos Leones,7852,46.0317790809
Deportivo Empedrado,7853,46.0289135181
Bad Schallerbach,7854,46.0267788581
Talavera II,7855,46.0260624703
Echallens,7856,46.0210477702
Virginia Beach United,7857,46.0199063153
Vreden,7858,46.0174658574
Bursa Yıldırımspor,7859,46.0174658574
Uttaradit,7860,46.0163753333
Artvin Hopaspor,7861,46.0156749059
Ilz,7862,46.0135257685
Broki,7863,46.0132927025
Cooper,7864,46.0117203178
Arsenal Tula II,7865,46.0069888379
Zurrieq,7866,46.0002728589
Thanh Niên Hồ Chí Minh,7867,45.9945259743
Wasilków,7868,45.9902437498
Rincón,7869,45.9834383416
Dąb Dębno,7870,45.9827219856
Alvear,7871,45.9809165921
Philadelphia Ukrainians,7872,45.97978969
Prva Iskra,7873,45.9762748054
Paraná San Pedro,7874,45.9708876821
Newbery Junín,7875,45.9701713353
Kowloon City,7876,45.9651554764
Nacka Iliria,7877,45.9615897208
Strání,7878,45.9533518435
Villa Teresa,7879,45.9522628374
Belgrano Quitilipi,7880,45.9504720057
Othellos,7881,45.9479077193
Redes de la Patria,7882,45.9440250389
Amasyaspor FK,7883,45.939383428
Jávea,7884,45.9390252662
Etzella Ettelbrück,7885,45.9386671044
Alianza Fontana Oeste,7886,45.9365036315
Baztán,7887,45.9325783751
Vélez Mercedes,7888,45.9296985988
Benjamín Matienzo,7889,45.9289822823
Pampa Blanca,7890,45.9246843946
Cubillos,7891,45.9239825868
Suzhou Dongwu,7892,45.9168035368
Villa Díaz Vélez,7893,45.9135816057
Defence Force II,7894,45.9128129336
Chilpancingo,7895,45.9095895696
Ullern,7896,45.90894014
Khan Tengri,7897,45.907149388
Karlsruher SC II,7898,45.9024934482
Genemuiden,7899,45.9007027081
Beitar Tel Aviv Holon,7900,45.9003445605
Polet Ljubić,7901,45.8971212377
Çankayaspor,7902,45.8953305075
Slovan Duslo Šaľa,7903,45.8931816356
El Frontón,7904,45.893167131
Dandy Town Hornets,7905,45.8880137976
Normannia Gmünd,7906,45.8867350482
Ægir,7907,45.8842280536
Criacao Shinjuku,7908,45.8802725531
Eintracht Rheine,7909,45.8799303635
Slavoj Boleráz,7910,45.8781396649
Juventud Independiente,7911,45.8781251606
9 de Julio Las Junturas,7912,45.8781251606
Füzesabony,7913,45.8777815256
Legionovia Legionowo,7914,45.8742001397
Dabas,7915,45.8734838641
Villar del Rey,7916,45.872767589
Syrena Zbąszynek,7917,45.8720513144
Pazarspor,7918,45.8716931773
Estudiantes Resistencia,7919,45.8691717172
Miajadas,7920,45.8684699496
U Craiova 1948,7921,45.8595165952
Estrela Vendas Novas,7922,45.8580840661
Timok Zaječar,7923,45.8552190143
Talleres Fábrica,7924,45.852697597
Namyangju,7925,45.8526961509
Farnborough,7926,45.8505633232
Gölcükspor,7927,45.8466239097
Gloucester City,7928,45.845549527
Hispano Castrillón,7929,45.8448332725
Phattalung,7930,45.8448173225
Lučko,7931,45.8398195058
Radnički Svilajnac,7932,45.8387451306
Bürmoos,7933,45.8312245374
Sokół Aleksandrów,7934,45.8233458832
Pantoja,7935,45.8229877641
Chapulineros,7936,45.8182653616
Maejo United,7937,45.8176000435
Segesta Sisak,7938,45.8108117924
Sarasota Paradise,7939,45.8082381285
Napredak Markovac,7940,45.8068725401
Miño,7941,45.8050819762
Ateneo P. Alderetes,7942,45.8032769123
Warmia Grajewo,7943,45.8000684147
Universitatea Craiova II,7944,45.7989940835
Ituzaingó,7945,45.7986214701
Guayama,7946,45.7938978328
Yeni Malatyaspor,7947,45.7921900134
Jong Aruba,7948,45.7917491834
Surubí,7949,45.7911011878
Guadalupe,7950,45.7908236806
Berg en Dal,7951,45.7861022016
Neretva Metković,7952,45.7807306347
Lupo-Martini,7953,45.7796563248
Sreenidi Deccan,7954,45.7784064941
Maruyasu Okazaki,7955,45.7771336577
Hapoel Kafr Kanna,7956,45.7764334025
Deren,7957,45.7723029108
Jayxun,7958,45.7698120695
Podgorica,7959,45.7696294906
Kremin',7960,45.7696294906
Hiltrup,7961,45.7692713913
San Cristóbal,7962,45.767040078
Defensores del Rosario,7963,45.7656759028
Las Mandarinas,7964,45.7613787374
Once Tigres,7965,45.7542168374
Ceferino,7966,45.7524263706
CD Esquivias,7967,45.7513665947
Eschen / Mauren,7968,45.7488599495
OshMU Aldier,7969,45.7479523922
Deportivo Malargüe,7970,45.7459807177
Varteks Varaždin,7971,45.7431304992
Valdelacalzada,7972,45.741698142
Chatham Town,7973,45.741340053
Ramlingen / Ehlershausen,7974,45.7384753458
Sportivo Rivadavia EC,7975,45.7384608435
Lauterach,7976,45.7327459569
Rioja Juniors,7977,45.7287925196
Khimki II,7978,45.7280013324
Kedros Agia Marina,7979,45.7273030689
Atlético Teruel,7980,45.7177064723
Lillehammer,7981,45.7173483922
Colonial,7982,45.7126788607
Fiľakovo,7983,45.7123352844
Lustenau,7984,45.7080383555
Würzburger FV,7985,45.7062479741
Izola,7986,45.7044575959
Limavady United,7987,45.6987284083
Unión Crespo,7988,45.6987139066
Paraná San Nicolás,7989,45.6983558335
BATE II,7990,45.6969380441
Taipower,7991,45.6956724633
Young Lions,7992,45.6952949149
CP Amanecer,7993,45.6937153968
Akragas,7994,45.6915669713
Poprad,7995,45.6915669713
Cella,7996,45.6887024114
San Adrian,7997,45.6869120657
Daganzo,7998,45.6851217234
Manjung City,7999,45.6825993023
Eagles,8000,45.6804545211
Völkermarkt,8001,45.6801087824
Oldenburger SV,8002,45.6801087824
Los Verdes,8003,45.6793781487
Botev Plovdiv II,8004,45.6772729855
Peterborough Sports,8005,45.6768861912
Vallobín,8006,45.6740216747
Garibaldi Magdalena,8007,45.6729329819
Phitsanulok,8008,45.6725734725
Dunărea Călăraşi,8009,45.6707991038
Preußen Reinfeld,8010,45.6707991038
Takovo,8011,45.6704410411
Náutico Villa Rumipal,8012,45.668278166
Forward,8013,45.6668604206
República,8014,45.6664878581
Kežmarok,8015,45.6639959338
Seraing II,8016,45.6607733963
Algezares,8017,45.6589831023
San José Obrero,8018,45.6582669856
Instituto Tráfico,8019,45.6564621952
Gottne,8020,45.6546864103
Alumni Laguna Paiva,8021,45.6532396828
Polideportivo Gonnet,8022,45.6518074585
Huracán Ciclista,8023,45.6514494028
Pintense General Pinto,8024,45.6489430163
Sportsman,8025,45.6485849616
Türkiye Wilhelmsburg,8026,45.6428706056
Ismaning,8027,45.6425125531
Unión Santiago RG,8028,45.6424980523
Valdefierro,8029,45.6414383966
Navalcarnero II,8030,45.6414383966
Deportivo Madariaga,8031,45.6410658439
East Coast Bays,8032,45.6396302359
Gabčíkovo,8033,45.636425682
Dingnan United,8034,45.6342614372
Morvant Caledonia United,8035,45.6270495713
Lindome,8036,45.6228198735
RFC Wetteren,8037,45.6228198735
Reading United,8038,45.621320842
New Jersey United,8039,45.6206047532
Mendrisio,8040,45.6188813857
San Martín El Ojito,8041,45.6152864557
Smith,8042,45.6113479986
La Cistérniga,8043,45.6088562165
Prison Service,8044,45.6077152461
Loma Negra,8045,45.6038291706
Istaravshan,8046,45.6031152684
Icaño,8047,45.6023970195
Niğde Belediyesispor,8048,45.6020534823
All Boys Trenel,8049,45.6016809448
Urola,8050,45.5991891875
Sint-Truiden II,8051,45.5977570433
Dempo,8052,45.5972235183
Spalding United,8053,45.595608831
Hapoel Ihud Bnei Jatt,8054,45.5952507961
Afyonspor,8055,45.5941766921
Bankhai United,8056,45.5941607462
Southport,8057,45.5913124207
Angusht,8058,45.5912229123
Sporting KC II,8059,45.590171471
San Lorenzo Esperanza,8060,45.5898657881
El Expreso,8061,45.5812730376
SFS Borac,8062,45.5802134491
Växjö Norra,8063,45.5794973908
Speed Academy,8064,45.5784233044
14 de Agosto,8065,45.5784088045
Noordwijk,8066,45.5777072474
Băicoi,8067,45.5777072474
Lumbreras,8068,45.5762751351
Gijang United,8069,45.5755431341
Lakua Arriaga,8070,45.57305289
Freetown City,8071,45.5713288405
Sevlievo,8072,45.5680692562
DOVO,8073,45.5648183128
Ried II,8074,45.5641022659
1960 Hanau,8075,45.5641022659
Bitlis 1916,8076,45.5630281966
Mondragón,8077,45.5605220395
Indautxu,8078,45.555867765
North Carolina II,8079,45.5464924362
Hohenwestedt,8080,45.5454852335
Portonovo,8081,45.544769201
Kongsvinger II,8082,45.5422630913
Be1 NFA,8083,45.5411890463
Satun,8084,45.5400990575
Dragon de Yaoundé,8085,45.5400179293
Gloria Băneasa,8086,45.5322387177
Beti Gazte,8087,45.5225724561
Ahrweiler BC,8088,45.5136223003
Víkingur II,8089,45.5122439837
Lautaro de Buin,8090,45.5118177803
Salamanca Monte Quemado,8091,45.5100277624
Slavonija Požega,8092,45.5078942442
Porz,8093,45.5068202375
Nairobi City Stars,8094,45.5056491623
Luki-Energiya,8095,45.4995707234
Neuquén Paraná,8096,45.4978557293
Alanya 1221 FK,8097,45.4939322501
Dostlik,8098,45.4898188186
Gwardia Koszalin,8099,45.4874883211
Bullense,8100,45.4842663727
East Central,8101,45.48419953
Stade Lamentinois,8102,45.4739809122
San Martín Arena,8103,45.4735266227
Peña Ferranca,8104,45.4728106436
Zug,8105,45.4720946651
Villa Atuel,8106,45.4720801668
Alhaurín,8107,45.471736676
Hapoel Daliyat Al Karmel,8108,45.470304721
Sokół Kolbuszowa Dolna,8109,45.463502964
RS San José,8110,45.4631449781
Turośnianka,8111,45.4581331898
Bukit Tambun,8112,45.4556113619
Addis Ababa University,8113,45.4540983099
Villaescusa,8114,45.453837392
Înainte Modelu,8115,45.4527634456
Legion,8116,45.4516000049
Magallón,8117,45.4509735375
Marítimos,8118,45.4498850962
Cooperativa V. Berthet,8119,45.4470212534
FC Holzhausen,8120,45.4452458539
Bornheim,8121,45.4441719171
Nobeoka,8122,45.442115497
Rincón del Atuel,8123,45.4395037067
Rogba Tataouine,8124,45.4390631645
Akademik Svishtov,8125,45.4388022507
Burayou,8126,45.4311877059
Sopoti Librazhd,8127,45.4284209807
Unia Wąbrzeźno,8128,45.4273470626
Eutiner SV,8129,45.4269890902
Dunav Prahovo,8130,45.42519923
Vaughan Azzurri,8131,45.4233783318
SC Idar-Oberstein,8132,45.4201876393
Franke,8133,45.4201876393
Chernolomets 1919,8134,45.4141021714
Charco del Pino,8135,45.4115964017
Veraguas II,8136,45.4109926142
Minebea Mitsumi,8137,45.407642834
Gleisdorf 09,8138,45.4055109881
Kelty Hearts,8139,45.4040791317
Erie Commodores,8140,45.3993587763
JV González Nonogasta,8141,45.3972633457
Lorquí,8142,45.3962039596
Unirea Tășnad,8143,45.3962039596
Central San Javier,8144,45.3954735409
SF Glens,8145,45.391841602
Racing Trelew,8146,45.3901041464
Crişul Sântandrei,8147,45.3897606849
Equity Bank,8148,45.3878738362
Deportivo La Dormida,8149,45.3833029565
Sahab,8150,45.3806363141
Tęcza Biskupiec,8151,45.3804538089
Sarmiento Etruria,8152,45.3793654474
La Palma,8153,45.3768742651
Belgrano Berrotarán,8154,45.3768597683
Starowice Dolne,8155,45.3758004046
Victoria Clarholz,8156,45.3693572668
Hapoel Yeruham,8157,45.3672095637
Clyde,8158,45.3636300694
Sportivo Comercio,8159,45.3636155727
Vorsfelde,8160,45.3600505883
Jedinstvo Paraćin,8161,45.3550393373
Calgary Blizzard,8162,45.35033712
St. George's Colts,8163,45.3470108313
ATSV Sebaldsbrück,8164,45.3457327977
Argentina 78 Casares,8165,45.3439285925
Abarán,8166,45.3432272062
Drochtersen / Assel II,8167,45.3421533833
PKKU,8168,45.3410795616
Municipal Roca,8169,45.3410650653
Victoria Tazacorte,8170,45.3339207811
Doramas,8171,45.3321310943
Tver,8172,45.3309677996
Araks Ararat,8173,45.3210351106
Jonsered,8174,45.3192454478
Sporting Canamy,8175,45.3184627524
Samut Prakan City,8176,45.3177977787
AEP Polemidion,8177,45.3173842021
Bettembourg,8178,45.3163819943
Denton Diablos,8179,45.3141675789
Unión Petroleros,8180,45.3120723342
Ciego de Ávila,8181,45.3116462194
Stord,8182,45.3031386331
Unión Aconquija,8183,45.2991869571
Bella Vista,8184,45.2963235635
Unirea Bascov,8185,45.2830949747
Aldeano,8186,45.2813053827
Sloga Čonoplja,8187,45.2795157941
Treibach,8188,45.2791578768
Byåsen,8189,45.2777262088
Victoria CF,8190,45.2741470482
Academica Balș,8191,45.2727153877
Dumbría,8192,45.2716416438
UD San Fernando II,8193,45.2709258151
Juv. Unida San Bernardo,8194,45.2698375779
VW Hamme,8195,45.2655571174
Ammerthal,8196,45.2637675581
Haladás VSE,8197,45.2537460882
Türkgücü München,8198,45.2498091108
Ostrovets,8199,45.2487353925
Argentinos Termas,8200,45.2437102282
Belorado,8201,45.2412193982
Jorge Newbery Aguilares,8202,45.2386995851
Gatika,8203,45.2294086691
Teteks,8204,45.2290507705
PAS Mates,8205,45.2275062868
Atlético Concarán,8206,45.2272467849
Moralo II,8207,45.2258296891
Minglanilla,8208,45.2251138947
Sauzal,8209,45.2240402041
Metalurh Zaporizhya,8210,45.2201033488
Slavia Karlovy Vary,8211,45.2193875587
Rudar Trbovlje,8212,45.2175980857
Eger,8213,45.2129454717
Villa Sanguinetti,8214,45.2125730848
